,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,ct_state_ttl,ct_flw_http_mthd,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,is_sm_ips_ports,proto_tcp,proto_udp,proto_unas,proto_arp,proto_ospf,proto_sctp,proto_icmp,proto_any,proto_gre,proto_rsvp,proto_ipv6,proto_swipe,proto_sun-nd,proto_pim,proto_mobile,proto_sep,proto_micp,proto_aes-sp3-d,proto_encap,proto_eigrp,proto_ipip,proto_ax.25,proto_mtp,proto_larp,proto_sprite-rpc,proto_pri-enc,proto_etherip,proto_vmtp,proto_tcf,proto_dgp,proto_nsfnet-igp,proto_ttp,proto_vines,proto_pnni,proto_secure-vmtp,proto_iso-ip,proto_wb-expak,proto_wb-mon,proto_br-sat-mon,proto_pvp,proto_wsn,proto_gmtp,proto_scps,proto_ifmp,proto_stp,proto_fc,proto_iplt,proto_pipe,proto_sps,proto_sccopmce,proto_crudp,proto_isis,proto_crtp,proto_fire,proto_ptp,proto_sm,proto_uti,proto_smp,proto_srp,proto_aris,proto_l2tp,proto_ddx,proto_iatp,proto_pgm,proto_zero,proto_vrrp,proto_ipx-n-ip,proto_compaq-peer,proto_ipcomp,proto_snp,proto_cpnx,proto_a/n,proto_qnx,proto_cphb,proto_cftp,proto_visa,proto_netblt,proto_rdp,proto_irtp,proto_leaf-2,proto_leaf-1,proto_trunk-2,proto_xns-idp,proto_trunk-1,proto_prm,proto_dcn,proto_mux,proto_hmp,proto_pup,proto_chaos,proto_bbn-rcc,proto_argus,proto_xnet,proto_igp,proto_nvp,proto_emcon,proto_cbt,proto_egp,proto_st2,proto_ggp,proto_ip,proto_ipnip,proto_ipcv,proto_iso-tp4,proto_mfe-nsp,proto_bna,proto_sat-mon,proto_ippc,proto_rvd,proto_kryptolan,proto_sat-expak,proto_ipv6-opts,proto_skip,proto_tlsp,proto_ipv6-no,proto_narp,proto_i-nlsp,proto_merit-inp,proto_ib,proto_mhrp,proto_ipv6-route,proto_sdrp,proto_ipv6-frag,proto_idrp,proto_il,proto_idpr-cmtp,proto_ddp,proto_tp++,proto_idpr,proto_xtp,proto_3pc,proto_igmp,dsport_53,dsport_80,dsport_6881,dsport_5190,dsport_111,dsport_25,dsport_0,dsport_143,dsport_22,dsport_21,dsport_179,dsport_520,dsport_445,dsport_514,dsport_138,dsport_1723,dsport_860,dsport_110,dsport_135,dsport_3306,dsport_5060,dsport_69,dsport_8080,dsport_137,dsport_139,dsport_67,dsport_23,dsport_389,dsport_5555,dsport_443,dsport_1900,dsport_554,dsport_161,dsport_5600,dsport_548,dsport_631,dsport_6667,dsport_500,dsport_515,service_none,service_dns,service_http,service_ftp-data,service_smtp,service_ftp,service_ssh,service_pop3,service_dhcp,service_ssl,service_snmp,service_radius,service_irc,state_FIN,state_CON,state_INT,state_REQ,state_RST,state_ECO,state_CLO,state_URH,state_ACC,srcip_59.166.0.4,srcip_59.166.0.1,srcip_59.166.0.5,srcip_59.166.0.2,srcip_59.166.0.0,srcip_59.166.0.3,srcip_59.166.0.9,srcip_59.166.0.6,srcip_59.166.0.8,srcip_59.166.0.7,srcip_175.45.176.1,srcip_175.45.176.3,srcip_175.45.176.0,srcip_149.171.126.18,srcip_149.171.126.15,srcip_149.171.126.14,srcip_175.45.176.2,srcip_149.171.126.10,srcip_149.171.126.12,srcip_10.40.85.1,srcip_10.40.182.1,srcip_10.40.182.6,srcip_10.40.85.30,srcip_10.40.182.3,srcip_10.40.170.2,srcip_10.40.85.10,srcip_149.171.126.5,srcip_149.171.126.1,srcip_149.171.126.3,srcip_149.171.126.4,srcip_149.171.126.6,srcip_149.171.126.2,srcip_149.171.126.8,srcip_149.171.126.9,srcip_149.171.126.7,srcip_149.171.126.0,srcip_149.171.126.13,srcip_192.168.241.243,sport_1043,sport_47439,sport_0,sport_138,sport_137,sport_68,sport_800,dstip_149.171.126.3,dstip_149.171.126.2,dstip_149.171.126.4,dstip_149.171.126.1,dstip_149.171.126.5,dstip_149.171.126.0,dstip_149.171.126.9,dstip_149.171.126.7,dstip_149.171.126.6,dstip_149.171.126.8,dstip_149.171.126.18,dstip_175.45.176.3,dstip_175.45.176.1,dstip_149.171.126.15,dstip_175.45.176.0,dstip_149.171.126.14,dstip_149.171.126.10,dstip_149.171.126.12,dstip_149.171.126.17,dstip_149.171.126.13,dstip_149.171.126.19,dstip_149.171.126.11,dstip_149.171.126.16,dstip_224.0.0.5,dstip_10.40.182.3,dstip_10.40.182.255,dstip_10.40.85.1,dstip_10.40.170.2,dstip_10.40.85.30,dstip_59.166.0.0,dstip_59.166.0.1,dstip_59.166.0.2,dstip_59.166.0.9,dstip_59.166.0.4,dstip_59.166.0.6,dstip_59.166.0.8,dstip_59.166.0.5,dstip_59.166.0.7,dstip_192.168.241.50,dstip_10.40.198.10,dstip_59.166.0.3,dstip_192.168.241.243,dstip_175.45.176.2,dstip_224.0.0.1,predicted_label,true_label,attack_cat,incorrect_predictions,correct_predictions,label
281113,9.236752762229375e-07,0.0001503227899798367,0.00017520003880598992,0.12156862745098039,0.11417322834645668,0.0011280315848843769,0.0010895224260032686,0.0003405858655327352,0.01890851777090839,0.0022543678376855157,0.002359774913777455,1.0,1.0,0.5021380808724863,0.002680708510469623,0.05984042553191489,0.066,0.0,0.0,1.158949567836778e-05,5.653444199781562e-07,0.9938158839863718,0.9938153602994362,3.7139083085595637e-06,5.100418052722924e-06,6.565375901145165e-05,0.00011645708810431727,2.3946733756222978e-05,0.0,0.0,0.0,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
58494,1.1881678023370463e-07,1.0170123881861056e-05,1.2143927923468148e-05,0.12156862745098039,0.11417322834645668,0.0,0.0,9.341798824064713e-05,0.0052965379612591006,0.00018786398647379298,0.0001815211472136504,0.0,0.0,0.0,0.0,0.04853723404255319,0.05933333333333333,0.0,0.0,0.0,0.0,0.989315930887642,0.9893153378121724,8.296640846572165e-08,1.3448696249763808e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
184330,1.1733726093960678e-07,1.0170123881861056e-05,1.2143927923468148e-05,0.12156862745098039,0.11417322834645668,0.0,0.0,9.459590652696191e-05,0.005363322563170548,0.00018786398647379298,0.0001815211472136504,0.0,0.0,0.0,0.0,0.04853723404255319,0.05933333333333333,0.0,0.0,0.0,0.0,0.9845315718439451,0.9845309049944717,8.296640846572165e-08,8.40543515610238e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.045454545454545456,0.015151515151515152,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
105365,2.270948307263738e-06,0.00020716403030585464,0.0020812509282770748,0.12156862745098039,0.11417322834645668,0.0013160368490317729,0.0032685672780098057,0.00019503775468776466,0.09308629049163486,0.0045087356753710315,0.00453802868034126,1.0,1.0,0.09709536026939869,0.09716704086192851,0.041223404255319146,0.4066666666666667,0.0,0.0,1.7549515043566113e-05,3.344226287283663e-05,0.0001190735732734538,0.00010322724335765088,4.949740372032754e-06,6.636175110094391e-06,7.58156458387173e-05,0.0001325887151092796,2.92077585966053e-05,0.0,0.0,0.0,0.07575757575757576,0.10606060606060606,0.030303030303030304,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
502645,1.0711947307621406e-05,3.6779626093305735e-05,0.0006020113482959716,0.12156862745098039,0.11417322834645668,0.00018800526414739614,0.000726348284002179,6.756534265251708e-06,0.005339569904930887,0.0009393199323689649,0.0010891268832819024,1.0,1.0,0.09456778707955012,0.12164870184291654,0.03523936170212766,0.49,0.0,0.0,0.00066048597435984,0.0011141706177811605,0.002616620357912325,0.0026008125397538606,0.00012352644547158437,0.00014317053350305591,5.3598971696754144e-05,9.656878083792533e-05,1.8322879616503945e-05,0.0,0.0,0.0,0.13636363636363635,0.18181818181818182,0.045454545454545456,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
391084,1.5652176039790611e-06,0.00010727390943880839,0.0001121607725066384,0.12156862745098039,0.11417322834645668,0.0007520210565895845,0.000726348284002179,0.00014027424041245732,0.0070157906526452105,0.0015029118917903438,0.0016336903249228535,1.0,1.0,0.9851698942201267,0.4861353423513627,0.06382978723404255,0.06066666666666667,0.0,0.0,4.2352388186557785e-05,1.8520774286651797e-06,0.9952614714324,0.99526097003627,1.0617329814799065e-05,1.315203482136433e-05,5.618925657429246e-05,9.94415363319597e-05,2.068127006219257e-05,0.0,0.0,0.0,0.18181818181818182,0.1212121212121212,0.09090909090909091,0.1212121212121212,0.06060606060606061,0.0,0.07575757575757576,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
985,6.897974185790075e-07,0.0003243294300955142,0.00016755891561818972,0.12156862745098039,0.11417322834645668,0.0013160368490317729,0.0012711094970038132,0.0009694359972986615,0.023781886605218263,0.0016907758782641368,0.0016336903249228535,1.0,1.0,0.11877631482245567,0.6200356141485636,0.17220744680851063,0.09066666666666666,0.0,0.0,1.1456132100528272e-05,5.559475925908288e-07,0.9983967899820527,0.9983963369319326,3.999123116176582e-06,5.474409484558544e-06,6.455786925557006e-05,0.00011513120095322446,2.3039660507881195e-05,0.0,0.0,0.0,0.10606060606060606,0.045454545454545456,0.030303030303030304,0.07575757575757576,0.0,0.0,0.030303030303030304,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
470635,2.529522756201455e-05,0.0006219100412140787,2.1831780536571952e-05,0.12156862745098039,0.11417322834645668,0.0007520210565895845,0.00018158707100054475,4.9837219195335986e-05,7.463672027558711e-05,0.0013150479053165509,0.0005445634416409512,1.0,1.0,0.9084972946282525,0.9769383533874835,0.42420212765957444,0.035333333333333335,0.0,0.0,0.0010551076602213702,8.543353787623794e-05,0.9973602502429912,0.9973597812096386,0.00020263861387499873,0.0007452931244212859,5.90784204761621e-05,0.0001040821413607845,2.2132587259539416e-05,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.1212121212121212,0.045454545454545456,0.0,0.0,0.07575757575757576,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
261989,5.690458823453287e-10,7.94105563378192e-06,0.0,0.996078431372549,0.0,0.0,0.0,0.015230460270708445,0.0,0.00018786398647379298,0.0,0.0,0.0,0.0,0.0,0.03789893617021276,0.0,0.0,0.0,0.0,0.0,0.9934595199107434,0.9934589907287545,5.926172033265832e-08,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.07575757575757576,0.07575757575757576,0.09090909090909091,0.09090909090909091,0.07575757575757576,0.08474576271186442,0.13636363636363635,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Generic,False,True,1
433175,0.0008221824150221776,0.00016550831741987579,0.0,0.996078431372549,0.0,0.0,0.0,4.194308033777078e-07,0.0,0.0020665038512117226,0.0,0.0,0.0,0.0,0.0,0.07180851063829786,0.0,0.0,0.0,0.0002655977520651701,0.0,0.9854370449879752,0.9854393904024619,0.004396934825002984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Exploits,False,True,1
128099,1.1380917646906575e-09,7.94105563378192e-06,0.0,0.996078431372549,0.0,0.0,0.0,0.007615230135354222,0.0,0.00018786398647379298,0.0,0.0,0.0,0.0,0.0,0.03789893617021276,0.0,0.0,0.0,0.0,0.0,0.0027669614522665142,0.002751155952296358,1.1852344066531664e-07,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.15151515151515155,0.15151515151515155,0.045454545454545456,0.030303030303030304,0.030303030303030304,0.03389830508474577,0.030303030303030304,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Generic,False,True,1
441615,5.474221388162062e-07,0.00027751899688585233,0.00016755891561818972,0.12156862745098039,0.11417322834645668,0.0013160368490317729,0.0012711094970038132,0.0010451950120958712,0.029967155502764232,0.0016907758782641368,0.0016336903249228535,1.0,1.0,0.27606431284154176,0.7773137678630785,0.14694148936170212,0.09066666666666666,0.0,0.0,8.902833772131195e-06,4.3384387859039786e-07,0.9846198062184612,0.9846191407295919,3.13947260103104e-06,4.181956153215617e-06,7.48193824242795e-05,0.000127727128888606,3.1384734392625566e-05,0.0,0.0,0.0,0.09090909090909091,0.10606060606060606,0.045454545454545456,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,False,True,0
